"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Evening-Network-1"
"05/22/2015 13:09:00:459 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles2"
"2","50","false","0","0"
"7","50","false","0","0"
"8","50","false","0","0"
"3","50","false","0","0"
"2","50","false","1","3"
"8","50","false","1","5"
"2","50","false","2","4"
"7","50","false","1","3"
"2","50","false","3","6"
"8","50","false","2","10"
"7","50","false","2","8"
"2","50","false","4","8"
"4","50","false","0","0"
"8","50","false","3","15"
"7","50","false","3","12"
"5","50","false","0","0"
"2","50","false","5","10"
"8","50","false","4","18"
"7","50","false","4","15"
"8","50","false","5","22"
"3","50","false","1","1"
"7","50","false","5","17"
"3","50","false","2","4"
"7","50","false","6","19"
"8","50","false","6","23"
"3","50","false","3","6"
"3","50","false","4","8"
"8","50","false","7","25"
"7","50","false","7","21"
"3","50","false","5","10"
"8","50","false","8","25"
"4","50","false","1","1"
"3","50","false","6","15"
"7","50","false","8","23"
"4","50","false","2","2"
"5","50","false","1","3"
"8","50","false","9","25"
"3","50","false","7","18"
"4","50","false","3","4"
"7","50","false","9","25"
"5","50","false","2","4"
"8","50","false","10","25"
"3","50","false","8","21"
"2","50","false","6","12"
"7","50","false","10","25"
"3","50","false","9","25"
"5","50","false","3","5"
"4","50","false","4","7"
"1","50","false","0","0"
"6","50","false","0","0"
"2","50","false","7","15"
"4","50","false","5","9"
"3","50","false","10","25"
"5","50","false","4","7"
"2","50","false","8","18"
"4","50","false","6","12"
"5","50","false","5","10"
"4","50","false","7","16"
"2","50","false","9","21"
"5","50","false","6","14"
"5","50","false","7","16"
"2","50","false","10","25"
"4","50","false","8","18"
"5","50","false","8","19"
"6","50","false","1","2"
"4","50","false","9","22"
"6","50","false","2","4"
"6","50","false","3","7"
"4","50","false","10","25"
"5","50","false","9","23"
"6","50","false","4","8"
"5","50","false","10","25"
"6","50","false","5","11"
"6","50","false","6","14"
"6","50","false","7","17"
"6","50","false","8","21"
"6","50","false","9","23"
"1","50","false","1","2"
"1","50","false","2","5"
"1","50","false","3","6"
"1","50","false","4","10"
"6","50","false","10","25"
"1","50","false","5","12"
"1","50","false","6","14"
"1","50","false","7","15"
"1","50","false","8","20"
"1","50","false","9","23"
"1","50","false","10","25"
"9","50","false","0","0"
"9","50","false","1","3"
"9","50","false","2","7"
"9","50","false","3","9"
"9","50","false","4","11"
"9","50","false","5","13"
"9","50","false","6","16"
"9","50","false","7","16"
"9","50","false","8","20"
"9","50","false","9","21"
"9","50","false","10","25"
"13","50","false","0","0"
"10","50","false","0","0"
"11","50","false","0","0"
"13","50","false","1","1"
"13","50","false","2","4"
"10","50","false","1","3"
"13","50","false","3","5"
"13","50","false","4","7"
"10","50","false","2","8"
"10","50","false","3","9"
"13","50","false","5","12"
"10","50","false","4","12"
"13","50","false","6","16"
"11","50","false","1","1"
"10","50","false","5","14"
"13","50","false","7","17"
"11","50","false","2","4"
"10","50","false","6","17"
"11","50","false","3","5"
"13","50","false","8","19"
"11","50","false","4","7"
"10","50","false","7","20"
"13","50","false","9","23"
"11","50","false","5","11"
"10","50","false","8","21"
"13","50","false","10","25"
"11","50","false","6","14"
"10","50","false","9","23"
"11","50","false","7","16"
"10","50","false","10","25"
"11","50","false","8","18"
"12","50","false","0","0"
"11","50","false","9","21"
"11","50","false","10","25"
"14","50","false","0","0"
"12","50","false","1","2"
"12","50","false","2","6"
"12","50","false","3","7"
"12","50","false","4","10"
"12","50","false","5","13"
"12","50","false","6","15"
"12","50","false","7","20"
"14","50","false","1","1"
"12","50","false","8","21"
"14","50","false","2","4"
"12","50","false","9","23"
"14","50","false","3","5"
"14","50","false","4","8"
"12","50","false","10","25"
"14","50","false","5","12"
"14","50","false","6","14"
"14","50","false","7","15"
"15","50","false","0","0"
"15","50","false","1","3"
"15","50","false","2","4"
"15","50","false","3","7"
"15","50","false","4","10"
"14","50","false","8","18"
"15","50","false","5","14"
"15","50","false","6","18"
"15","50","false","7","21"
"15","50","false","8","24"
"15","50","false","9","24"
"15","50","false","10","25"
"14","50","false","9","21"
"16","50","false","0","0"
"14","50","false","10","25"
"16","50","false","1","2"
"16","50","false","2","5"
"16","50","false","3","9"
"16","50","false","4","10"
"16","50","false","5","12"
"16","50","false","6","15"
"16","50","false","7","19"
"16","50","false","8","22"
"16","50","false","9","24"
"16","50","false","10","25"
"17","50","false","0","0"
"17","50","false","1","2"
"17","50","false","2","5"
"17","50","false","3","5"
"17","50","false","4","8"
"17","50","false","5","11"
"17","50","false","6","14"
"17","50","false","7","16"
"17","50","false","8","19"
"17","50","false","9","22"
"17","50","false","10","25"
"18","50","false","0","0"
"18","50","false","1","2"
"18","50","false","2","5"
"18","50","false","3","7"
"18","50","false","4","9"
"18","50","false","5","12"
"18","50","false","6","14"
"19","50","false","0","0"
"18","50","false","7","17"
"18","50","false","8","20"
"18","50","false","9","21"
"18","50","false","10","25"
"19","50","false","1","0"
"19","50","false","2","3"
"21","50","false","0","0"
"20","50","false","0","0"
"21","50","false","1","3"
"21","50","false","2","5"
"21","50","false","3","8"
"21","50","false","4","12"
"19","50","false","3","4"
"21","50","false","5","13"
"19","50","false","4","8"
"20","50","false","1","2"
"21","50","false","6","17"
"19","50","false","5","8"
"20","50","false","2","4"
"19","50","false","6","11"
"21","50","false","7","19"
"20","50","false","3","5"
"19","50","false","7","14"
"21","50","false","8","20"
"20","50","false","4","9"
"19","50","false","8","16"
"21","50","false","9","22"
"20","50","false","5","11"
"19","50","false","9","20"
"20","50","false","6","14"
"21","50","false","10","25"
"23","50","false","0","0"
"22","50","false","0","0"
"19","50","false","10","25"
"20","50","false","7","16"
"20","50","false","8","19"
"20","50","false","9","22"
"20","50","false","10","25"
"22","50","false","1","4"
"22","50","false","2","6"
"23","50","false","1","1"
"22","50","false","3","9"
"23","50","false","2","1"
"22","50","false","4","13"
"23","50","false","3","3"
"23","50","false","4","7"
"22","50","false","5","16"
"23","50","false","5","8"
"22","50","false","6","17"
"23","50","false","6","10"
"22","50","false","7","20"
"23","50","false","7","12"
"22","50","false","8","22"
"23","50","false","8","15"
"22","50","false","9","24"
"23","50","false","9","20"
"22","50","false","10","25"
"23","50","false","10","25"
"24","50","false","0","0"
"24","50","false","1","0"
"24","50","false","2","4"
"24","50","false","3","7"
"24","50","false","4","8"
"24","50","false","5","12"
"24","50","false","6","14"
"24","50","false","7","16"
"24","50","false","8","20"
"24","50","false","9","23"
"24","50","false","10","25"
"25","50","false","0","0"
"25","50","false","1","0"
"25","50","false","2","3"
"25","50","false","3","5"
"25","50","false","4","6"
"25","50","false","5","9"
"25","50","false","6","10"
"25","50","false","7","12"
"25","50","false","8","15"
"25","50","false","9","20"
"25","50","false","10","25"
"26","50","false","0","0"
"26","50","false","1","2"
"26","50","false","2","3"
"26","50","false","3","5"
"26","50","false","4","7"
"26","50","false","5","11"
"26","50","false","6","14"
"26","50","false","7","18"
"26","50","false","8","21"
"26","50","false","9","23"
"26","50","false","10","25"
"28","50","false","0","0"
"28","50","false","1","2"
"28","50","false","2","4"
"28","50","false","3","7"
"28","50","false","4","10"
"28","50","false","5","13"
"28","50","false","6","14"
"28","50","false","7","16"
"28","50","false","8","18"
"31","50","false","0","0"
"30","50","false","0","0"
"28","50","false","9","22"
"27","50","false","0","0"
"28","50","false","10","25"
"29","50","false","0","0"
"31","50","false","1","2"
"30","50","false","1","0"
"31","50","false","2","4"
"27","50","false","1","5"
"29","50","false","1","3"
"30","50","false","2","2"
"31","50","false","3","7"
"27","50","false","2","9"
"30","50","false","3","2"
"29","50","false","2","3"
"31","50","false","4","12"
"30","50","false","4","4"
"27","50","false","3","12"
"29","50","false","3","6"
"31","50","false","5","13"
"30","50","false","5","5"
"29","50","false","4","8"
"27","50","false","4","15"
"31","50","false","6","16"
"30","50","false","6","8"
"27","50","false","5","18"
"29","50","false","5","10"
"30","50","false","7","11"
"31","50","false","7","20"
"27","50","false","6","19"
"29","50","false","6","13"
"30","50","false","8","15"
"31","50","false","8","21"
"27","50","false","7","21"
"29","50","false","7","16"
"30","50","false","9","20"
"31","50","false","9","23"
"29","50","false","8","20"
"27","50","false","8","24"
"30","50","false","10","25"
"31","50","false","10","25"
"29","50","false","9","23"
"27","50","false","9","25"
"29","50","false","10","25"
"27","50","false","10","25"
"32","50","false","0","0"
"32","50","false","1","0"
"33","50","false","0","0"
"32","50","false","2","1"
"32","50","false","3","3"
"32","50","false","4","6"
"32","50","false","5","9"
"33","50","false","1","1"
"32","50","false","6","12"
"33","50","false","2","4"
"32","50","false","7","14"
"33","50","false","3","7"
"32","50","false","8","17"
"33","50","false","4","10"
"33","50","false","5","14"
"33","50","false","6","17"
"33","50","false","7","18"
"32","50","false","9","20"
"33","50","false","8","20"
"32","50","false","10","25"
"33","50","false","9","23"
"33","50","false","10","25"
"34","50","false","0","0"
"34","50","false","1","5"
"34","50","false","2","10"
"34","50","false","3","15"
"34","50","false","4","19"
"34","50","false","5","23"
"34","50","false","6","25"
"34","50","false","7","25"
"34","50","false","8","25"
"35","50","false","0","0"
"34","50","false","9","25"
"34","50","false","10","25"
"35","50","false","1","2"
"35","50","false","2","6"
"35","50","false","3","9"
"35","50","false","4","12"
"35","50","false","5","14"
"35","50","false","6","18"
"35","50","false","7","19"
"35","50","false","8","21"
"35","50","false","9","23"
"35","50","false","10","25"
"36","50","false","0","0"
"38","50","false","0","0"
"39","50","false","0","0"
"37","50","false","0","0"
"36","50","false","1","3"
"38","50","false","1","3"
"39","50","false","1","3"
"36","50","false","2","5"
"38","50","false","2","7"
"39","50","false","2","6"
"36","50","false","3","7"
"38","50","false","3","8"
"37","50","false","1","0"
"39","50","false","3","7"
"36","50","false","4","10"
"38","50","false","4","10"
"37","50","false","2","1"
"39","50","false","4","10"
"38","50","false","5","11"
"36","50","false","5","13"
"37","50","false","3","3"
"39","50","false","5","14"
"38","50","false","6","13"
"36","50","false","6","16"
"37","50","false","4","5"
"38","50","false","7","16"
"36","50","false","7","16"
"39","50","false","6","16"
"37","50","false","5","6"
"38","50","false","8","19"
"36","50","false","8","18"
"39","50","false","7","18"
"37","50","false","6","7"
"38","50","false","9","21"
"36","50","false","9","21"
"39","50","false","8","22"
"37","50","false","7","12"
"36","50","false","10","25"
"38","50","false","10","25"
"39","50","false","9","23"
"37","50","false","8","16"
"37","50","false","9","20"
"39","50","false","10","25"
"37","50","false","10","25"
"41","50","false","0","0"
"41","50","false","1","4"
"41","50","false","2","7"
"41","50","false","3","11"
"40","50","false","0","0"
"41","50","false","4","15"
"41","50","false","5","17"
"41","50","false","6","19"
"41","50","false","7","20"
"40","50","false","1","0"
"41","50","false","8","24"
"41","50","false","9","25"
"41","50","false","10","25"
"40","50","false","2","1"
"40","50","false","3","1"
"40","50","false","4","1"
"40","50","false","5","4"
"40","50","false","6","7"
"40","50","false","7","10"
"40","50","false","8","15"
"40","50","false","9","20"
"40","50","false","10","25"
"42","50","false","0","0"
"42","50","false","1","5"
"42","50","false","2","6"
"42","50","false","3","11"
"42","50","false","4","13"
"42","50","false","5","17"
"42","50","false","6","20"
"42","50","false","7","22"
"42","50","false","8","24"
"42","50","false","9","25"
"43","50","false","0","0"
"42","50","false","10","25"
"43","50","false","1","0"
"43","50","false","2","1"
"43","50","false","3","1"
"43","50","false","4","4"
"43","50","false","5","6"
"43","50","false","6","9"
"46","50","false","0","0"
"45","50","false","0","0"
"43","50","false","7","11"
"43","50","false","8","15"
"44","50","false","0","0"
"43","50","false","9","20"
"47","50","false","0","0"
"43","50","false","10","25"
"46","50","false","1","2"
"45","50","false","1","5"
"46","50","false","2","3"
"45","50","false","2","10"
"44","50","false","1","4"
"46","50","false","3","6"
"45","50","false","3","13"
"46","50","false","4","8"
"44","50","false","2","8"
"47","50","false","1","3"
"45","50","false","4","17"
"46","50","false","5","10"
"44","50","false","3","11"
"47","50","false","2","5"
"45","50","false","5","21"
"46","50","false","6","14"
"47","50","false","3","5"
"44","50","false","4","15"
"45","50","false","6","23"
"47","50","false","4","6"
"46","50","false","7","16"
"44","50","false","5","16"
"45","50","false","7","24"
"47","50","false","5","8"
"46","50","false","8","19"
"44","50","false","6","19"
"47","50","false","6","10"
