"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Starting-Network-4"
"05/22/2015 12:11:06:454 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles5"
"3","50","false","0","0"
"2","50","false","0","0"
"6","50","false","0","0"
"5","50","false","0","0"
"4","50","false","0","0"
"8","50","false","0","0"
"7","50","false","0","0"
"1","50","false","0","0"
"3","50","false","1","2"
"3","50","false","2","5"
"3","50","false","3","8"
"3","50","false","4","9"
"3","50","false","5","11"
"3","50","false","6","14"
"2","50","false","1","3"
"3","50","false","7","18"
"3","50","false","8","21"
"3","50","false","9","24"
"2","50","false","2","6"
"3","50","false","10","25"
"5","50","false","1","1"
"2","50","false","3","8"
"6","50","false","1","3"
"2","50","false","4","9"
"8","50","false","1","3"
"2","50","false","5","11"
"5","50","false","2","4"
"2","50","false","6","14"
"6","50","false","2","7"
"5","50","false","3","7"
"8","50","false","2","4"
"4","50","false","1","1"
"2","50","false","7","17"
"6","50","false","3","9"
"5","50","false","4","9"
"8","50","false","3","7"
"7","50","false","1","3"
"1","50","false","1","3"
"6","50","false","4","12"
"2","50","false","8","20"
"5","50","false","5","13"
"8","50","false","4","8"
"4","50","false","2","2"
"6","50","false","5","15"
"2","50","false","9","23"
"7","50","false","2","8"
"5","50","false","6","16"
"1","50","false","2","6"
"8","50","false","5","10"
"4","50","false","3","6"
"6","50","false","6","18"
"7","50","false","3","10"
"8","50","false","6","14"
"4","50","false","4","8"
"2","50","false","10","25"
"5","50","false","7","19"
"1","50","false","3","8"
"9","50","false","0","0"
"6","50","false","7","21"
"7","50","false","4","10"
"4","50","false","5","12"
"1","50","false","4","10"
"8","50","false","7","17"
"5","50","false","8","22"
"9","50","false","1","4"
"6","50","false","8","21"
"7","50","false","5","13"
"4","50","false","6","13"
"1","50","false","5","13"
"5","50","false","9","24"
"8","50","false","8","20"
"9","50","false","2","5"
"6","50","false","9","23"
"7","50","false","6","15"
"4","50","false","7","17"
"1","50","false","6","16"
"8","50","false","9","21"
"5","50","false","10","25"
"9","50","false","3","9"
"6","50","false","10","25"
"7","50","false","7","17"
"4","50","false","8","20"
"1","50","false","7","18"
"9","50","false","4","12"
"8","50","false","10","25"
"7","50","false","8","20"
"4","50","false","9","22"
"1","50","false","8","20"
"9","50","false","5","14"
"4","50","false","10","25"
"7","50","false","9","22"
"1","50","false","9","24"
"9","50","false","6","17"
"7","50","false","10","25"
"1","50","false","10","25"
"9","50","false","7","18"
"10","50","false","0","0"
"9","50","false","8","21"
"10","50","false","1","3"
"9","50","false","9","24"
"10","50","false","2","3"
"11","50","false","0","0"
"9","50","false","10","25"
"10","50","false","3","7"
"12","50","false","0","0"
"11","50","false","1","2"
"13","50","false","0","0"
"12","50","false","1","3"
"10","50","false","4","9"
"11","50","false","2","4"
"13","50","false","1","1"
"12","50","false","2","6"
"11","50","false","3","7"
"13","50","false","2","3"
"10","50","false","5","12"
"14","50","false","0","0"
"12","50","false","3","7"
"11","50","false","4","9"
"13","50","false","3","4"
"15","50","false","0","0"
"10","50","false","6","16"
"14","50","false","1","5"
"12","50","false","4","9"
"11","50","false","5","12"
"15","50","false","1","2"
"13","50","false","4","6"
"10","50","false","7","20"
"12","50","false","5","12"
"14","50","false","2","6"
"11","50","false","6","16"
"15","50","false","2","4"
"13","50","false","5","9"
"10","50","false","8","21"
"12","50","false","6","13"
"14","50","false","3","9"
"11","50","false","7","20"
"15","50","false","3","7"
"13","50","false","6","13"
"12","50","false","7","15"
"14","50","false","4","12"
"10","50","false","9","23"
"16","50","false","0","0"
"15","50","false","4","8"
"11","50","false","8","22"
"13","50","false","7","17"
"12","50","false","8","17"
"14","50","false","5","16"
"10","50","false","10","25"
"15","50","false","5","11"
"16","50","false","1","1"
"11","50","false","9","24"
"13","50","false","8","21"
"14","50","false","6","16"
"12","50","false","9","22"
"15","50","false","6","13"
"16","50","false","2","3"
"11","50","false","10","25"
"14","50","false","7","18"
"13","50","false","9","24"
"12","50","false","10","25"
"17","50","false","0","0"
"16","50","false","3","6"
