"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Complete-Network-3"
"05/22/2015 13:59:21:005 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles4"
"2","50","false","0","0"
"7","50","false","0","0"
"2","50","false","1","2"
"7","50","false","1","2"
"2","50","false","2","7"
"7","50","false","2","7"
"2","50","false","3","12"
"7","50","false","3","12"
"2","50","false","4","17"
"7","50","false","4","17"
"2","50","false","5","22"
"5","50","false","0","0"
"7","50","false","5","22"
"5","50","false","1","5"
"2","50","false","6","25"
"5","50","false","2","10"
"7","50","false","6","25"
"6","50","false","0","0"
"3","50","false","0","0"
"8","50","false","0","0"
"5","50","false","3","15"
"2","50","false","7","25"
"7","50","false","7","25"
"6","50","false","1","2"
"6","50","false","2","7"
"3","50","false","1","4"
"5","50","false","4","20"
"8","50","false","1","3"
"2","50","false","8","25"
"3","50","false","2","9"
"8","50","false","2","8"
"6","50","false","3","12"
"7","50","false","8","25"
"3","50","false","3","14"
"2","50","false","9","25"
"8","50","false","3","13"
"6","50","false","4","17"
"7","50","false","9","25"
"5","50","false","5","25"
"2","50","false","10","25"
"3","50","false","4","19"
"8","50","false","4","18"
"6","50","false","5","22"
"7","50","false","10","25"
"4","50","false","0","0"
"3","50","false","5","24"
"5","50","false","6","25"
"6","50","false","6","25"
"4","50","false","1","0"
"4","50","false","2","4"
"4","50","false","3","9"
"3","50","false","6","25"
"8","50","false","5","23"
"5","50","false","7","25"
"6","50","false","7","25"
"4","50","false","4","14"
"3","50","false","7","25"
"5","50","false","8","25"
"6","50","false","8","25"
"8","50","false","6","25"
"5","50","false","9","25"
"6","50","false","9","25"
"8","50","false","7","25"
"5","50","false","10","25"
"4","50","false","5","19"
"1","50","false","0","0"
"8","50","false","8","25"
"6","50","false","10","25"
"4","50","false","6","24"
"3","50","false","8","25"
"1","50","false","1","5"
"3","50","false","9","25"
"4","50","false","7","25"
"8","50","false","9","25"
"1","50","false","2","10"
"3","50","false","10","25"
"8","50","false","10","25"
"4","50","false","8","25"
"1","50","false","3","15"
"4","50","false","9","25"
"1","50","false","4","20"
"1","50","false","5","25"
"4","50","false","10","25"
"1","50","false","6","25"
"1","50","false","7","25"
"1","50","false","8","25"
"1","50","false","9","25"
"1","50","false","10","25"
"9","50","false","0","0"
"9","50","false","1","2"
"9","50","false","2","7"
"9","50","false","3","12"
"9","50","false","4","17"
"9","50","false","5","22"
"10","50","false","0","0"
"9","50","false","6","25"
"10","50","false","1","2"
"10","50","false","2","7"
"9","50","false","7","25"
"10","50","false","3","12"
"10","50","false","4","17"
"9","50","false","8","25"
"10","50","false","5","22"
"9","50","false","9","25"
"10","50","false","6","25"
"9","50","false","10","25"
"10","50","false","7","25"
"10","50","false","8","25"
"10","50","false","9","25"
"10","50","false","10","25"
"14","50","false","0","0"
"14","50","false","1","3"
"11","50","false","0","0"
"14","50","false","2","8"
"14","50","false","3","13"
"11","50","false","1","3"
"12","50","false","0","0"
"11","50","false","2","8"
"14","50","false","4","18"
"11","50","false","3","13"
"12","50","false","1","1"
"11","50","false","4","18"
"12","50","false","2","6"
"14","50","false","5","23"
"12","50","false","3","11"
"13","50","false","0","0"
"11","50","false","5","23"
"12","50","false","4","16"
"14","50","false","6","25"
"13","50","false","1","2"
"13","50","false","2","7"
"12","50","false","5","21"
"11","50","false","6","25"
"13","50","false","3","12"
"15","50","false","0","0"
"13","50","false","4","17"
"12","50","false","6","25"
"15","50","false","1","2"
"14","50","false","7","25"
"15","50","false","2","7"
"13","50","false","5","22"
"15","50","false","3","12"
"11","50","false","7","25"
"12","50","false","7","25"
"15","50","false","4","17"
"14","50","false","8","25"
"13","50","false","6","25"
"11","50","false","8","25"
"15","50","false","5","22"
"12","50","false","8","25"
"14","50","false","9","25"
"13","50","false","7","25"
"11","50","false","9","25"
"15","50","false","6","25"
"12","50","false","9","25"
"14","50","false","10","25"
"13","50","false","8","25"
"11","50","false","10","25"
"15","50","false","7","25"
"12","50","false","10","25"
"13","50","false","9","25"
"15","50","false","8","25"
"13","50","false","10","25"
"15","50","false","9","25"
"15","50","false","10","25"
"16","50","false","0","0"
"16","50","false","1","4"
"16","50","false","2","9"
"16","50","false","3","14"
"16","50","false","4","19"
"16","50","false","5","24"
"16","50","false","6","25"
"16","50","false","7","25"
"16","50","false","8","25"
"16","50","false","9","25"
"16","50","false","10","25"
"17","50","false","0","0"
"17","50","false","1","1"
"17","50","false","2","6"
"17","50","false","3","11"
"17","50","false","4","16"
"17","50","false","5","21"
"17","50","false","6","25"
"18","50","false","0","0"
"17","50","false","7","25"
"18","50","false","1","4"
"18","50","false","2","9"
"18","50","false","3","14"
