"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Noon-Network-1"
"05/22/2015 12:15:43:068 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles2"
"6","50","false","0","0"
"6","50","false","1","3"
"6","50","false","2","6"
"6","50","false","3","8"
"6","50","false","4","11"
"6","50","false","5","16"
"6","50","false","6","18"
"6","50","false","7","20"
"6","50","false","8","23"
"6","50","false","9","24"
"6","50","false","10","25"
"3","50","false","0","0"
"8","50","false","0","0"
"4","50","false","0","0"
"7","50","false","0","0"
"5","50","false","0","0"
"2","50","false","0","0"
"1","50","false","0","0"
"3","50","false","1","1"
"8","50","false","1","4"
"3","50","false","2","3"
"4","50","false","1","1"
"8","50","false","2","7"
"3","50","false","3","3"
"4","50","false","2","5"
"7","50","false","1","2"
"5","50","false","1","5"
"3","50","false","4","7"
"8","50","false","3","9"
"4","50","false","3","8"
"3","50","false","5","10"
"5","50","false","2","6"
"7","50","false","2","4"
"8","50","false","4","12"
"4","50","false","4","12"
"2","50","false","1","2"
"3","50","false","6","12"
"7","50","false","3","5"
"5","50","false","3","11"
"8","50","false","5","15"
"4","50","false","5","14"
"2","50","false","2","3"
"7","50","false","4","6"
"5","50","false","4","12"
"3","50","false","7","14"
"8","50","false","6","19"
"2","50","false","3","7"
"4","50","false","6","16"
"7","50","false","5","9"
"5","50","false","5","13"
"3","50","false","8","18"
"8","50","false","7","20"
"2","50","false","4","10"
"7","50","false","6","13"
"4","50","false","7","18"
"5","50","false","6","16"
"1","50","false","1","5"
"3","50","false","9","21"
"8","50","false","8","21"
"2","50","false","5","14"
"7","50","false","7","15"
"4","50","false","8","20"
"5","50","false","7","19"
"1","50","false","2","8"
"3","50","false","10","25"
"8","50","false","9","22"
"2","50","false","6","15"
"7","50","false","8","19"
"4","50","false","9","22"
"5","50","false","8","22"
"1","50","false","3","11"
"8","50","false","10","25"
"2","50","false","7","17"
"7","50","false","9","22"
"4","50","false","10","25"
"1","50","false","4","15"
"5","50","false","9","23"
"2","50","false","8","20"
"1","50","false","5","16"
"7","50","false","10","25"
"5","50","false","10","25"
"2","50","false","9","21"
"1","50","false","6","17"
"2","50","false","10","25"
"1","50","false","7","19"
