"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Starting-Network-1"
"05/22/2015 11:34:34:406 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles2"
"1","50","false","0","0"
"1","50","false","1","2"
"1","50","false","2","3"
"1","50","false","3","4"
"1","50","false","4","8"
"1","50","false","5","13"
"1","50","false","6","16"
"1","50","false","7","16"
"1","50","false","8","18"
"1","50","false","9","22"
"1","50","false","10","25"
"2","50","false","0","0"
"2","50","false","1","1"
"2","50","false","2","3"
"2","50","false","3","5"
"2","50","false","4","8"
"2","50","false","5","10"
"2","50","false","6","13"
"2","50","false","7","16"
"2","50","false","8","18"
"2","50","false","9","22"
"2","50","false","10","25"
"3","50","false","0","0"
"3","50","false","1","2"
"3","50","false","2","4"
"3","50","false","3","7"
"3","50","false","4","10"
"3","50","false","5","13"
"3","50","false","6","14"
"3","50","false","7","16"
"3","50","false","8","18"
"3","50","false","9","23"
"3","50","false","10","25"
"4","50","false","0","0"
"4","50","false","1","4"
"4","50","false","2","7"
"4","50","false","3","8"
"4","50","false","4","8"
"4","50","false","5","12"
"4","50","false","6","16"
"4","50","false","7","17"
"4","50","false","8","20"
"4","50","false","9","22"
"4","50","false","10","25"
"5","50","false","0","0"
"5","50","false","1","1"
"5","50","false","2","3"
"5","50","false","3","5"
"5","50","false","4","8"
"5","50","false","5","11"
"5","50","false","6","14"
"5","50","false","7","17"
"5","50","false","8","18"
"5","50","false","9","22"
"5","50","false","10","25"
"6","50","false","0","0"
"6","50","false","1","2"
"6","50","false","2","3"
"6","50","false","3","7"
"6","50","false","4","10"
"6","50","false","5","13"
"6","50","false","6","14"
"6","50","false","7","16"
"6","50","false","8","20"
"6","50","false","9","23"
"6","50","false","10","25"
"7","50","false","0","0"
"7","50","false","1","3"
"7","50","false","2","7"
"7","50","false","3","8"
"7","50","false","4","10"
"7","50","false","5","13"
"7","50","false","6","15"
"7","50","false","7","17"
"7","50","false","8","19"
"7","50","false","9","22"
"7","50","false","10","25"
"8","50","false","0","0"
"8","50","false","1","3"
"8","50","false","2","4"
"8","50","false","3","5"
"8","50","false","4","8"
"8","50","false","5","12"
"8","50","false","6","17"
"8","50","false","7","21"
"8","50","false","8","23"
"8","50","false","9","24"
"8","50","false","10","25"
"9","50","false","0","0"
"9","50","false","1","3"
"9","50","false","2","6"
"9","50","false","3","10"
"9","50","false","4","11"
"9","50","false","5","15"
"9","50","false","6","17"
"9","50","false","7","19"
"9","50","false","8","20"
"9","50","false","9","23"
"9","50","false","10","25"
"10","50","false","0","0"
"10","50","false","1","0"
"10","50","false","2","0"
"10","50","false","3","2"
"10","50","false","4","4"
"10","50","false","5","6"
"10","50","false","6","10"
"10","50","false","7","13"
"10","50","false","8","16"
"10","50","false","9","21"
"10","50","false","10","25"
"11","50","false","0","0"
"11","50","false","1","3"
"11","50","false","2","6"
"11","50","false","3","9"
"11","50","false","4","13"
"11","50","false","5","17"
"11","50","false","6","18"
"11","50","false","7","21"
"11","50","false","8","23"
"11","50","false","9","23"
"11","50","false","10","25"
"12","50","false","0","0"
"12","50","false","1","2"
"12","50","false","2","4"
"12","50","false","3","6"
"12","50","false","4","8"
"12","50","false","5","11"
"12","50","false","6","15"
"12","50","false","7","18"
"12","50","false","8","20"
"12","50","false","9","23"
"12","50","false","10","25"
"13","50","false","0","0"
"13","50","false","1","3"
"13","50","false","2","6"
"13","50","false","3","10"
"13","50","false","4","12"
"13","50","false","5","16"
"13","50","false","6","17"
"13","50","false","7","21"
"13","50","false","8","22"
"13","50","false","9","23"
"13","50","false","10","25"
"14","50","false","0","0"
"14","50","false","1","2"
"14","50","false","2","5"
"14","50","false","3","6"
"14","50","false","4","9"
"14","50","false","5","11"
"14","50","false","6","13"
"14","50","false","7","16"
"14","50","false","8","19"
"14","50","false","9","22"
"14","50","false","10","25"
"15","50","false","0","0"
"15","50","false","1","4"
"15","50","false","2","7"
"15","50","false","3","11"
"15","50","false","4","14"
"15","50","false","5","15"
"15","50","false","6","16"
"15","50","false","7","19"
"15","50","false","8","22"
"15","50","false","9","23"
"15","50","false","10","25"
"16","50","false","0","0"
"16","50","false","1","4"
"16","50","false","2","8"
"16","50","false","3","13"
"16","50","false","4","16"
"16","50","false","5","18"
"16","50","false","6","20"
"16","50","false","7","21"
"16","50","false","8","23"
"16","50","false","9","24"
"16","50","false","10","25"
"17","50","false","0","0"
"17","50","false","1","2"
"17","50","false","2","2"
"17","50","false","3","4"
"17","50","false","4","5"
"17","50","false","5","9"
"17","50","false","6","12"
"17","50","false","7","16"
"17","50","false","8","20"
"17","50","false","9","23"
"17","50","false","10","25"
"18","50","false","0","0"
"18","50","false","1","5"
"18","50","false","2","7"
"18","50","false","3","9"
"18","50","false","4","12"
"18","50","false","5","16"
"18","50","false","6","17"
"18","50","false","7","20"
"18","50","false","8","21"
"18","50","false","9","23"
"18","50","false","10","25"
"19","50","false","0","0"
"19","50","false","1","2"
"19","50","false","2","6"
"19","50","false","3","9"
"19","50","false","4","12"
"19","50","false","5","14"
"19","50","false","6","17"
"19","50","false","7","19"
"19","50","false","8","20"
"19","50","false","9","23"
"19","50","false","10","25"
"20","50","false","0","0"
"20","50","false","1","4"
"20","50","false","2","8"
"20","50","false","3","9"
"20","50","false","4","14"
"20","50","false","5","16"
"20","50","false","6","18"
"20","50","false","7","21"
"20","50","false","8","22"
"20","50","false","9","25"
"20","50","false","10","25"
"21","50","false","0","0"
"21","50","false","1","2"
"21","50","false","2","4"
"21","50","false","3","7"
"21","50","false","4","9"
"21","50","false","5","12"
"21","50","false","6","15"
"21","50","false","7","19"
"21","50","false","8","21"
"21","50","false","9","23"
"21","50","false","10","25"
"22","50","false","0","0"
"22","50","false","1","0"
"22","50","false","2","0"
"22","50","false","3","2"
"22","50","false","4","5"
"22","50","false","5","9"
"22","50","false","6","11"
"22","50","false","7","15"
"22","50","false","8","18"
"22","50","false","9","22"
"22","50","false","10","25"
"23","50","false","0","0"
"23","50","false","1","0"
"23","50","false","2","2"
"23","50","false","3","4"
"23","50","false","4","6"
"23","50","false","5","9"
"23","50","false","6","13"
"23","50","false","7","16"
"23","50","false","8","19"
"23","50","false","9","22"
"23","50","false","10","25"
"24","50","false","0","0"
"24","50","false","1","0"
"24","50","false","2","2"
"24","50","false","3","3"
"24","50","false","4","6"
"24","50","false","5","9"
"24","50","false","6","12"
"24","50","false","7","17"
"24","50","false","8","19"
"24","50","false","9","21"
"24","50","false","10","25"
"25","50","false","0","0"
"25","50","false","1","3"
"25","50","false","2","5"
"25","50","false","3","8"
"25","50","false","4","9"
"25","50","false","5","11"
"25","50","false","6","15"
"25","50","false","7","17"
"25","50","false","8","19"
"25","50","false","9","23"
"25","50","false","10","25"
"26","50","false","0","0"
"26","50","false","1","1"
"26","50","false","2","5"
"26","50","false","3","7"
"26","50","false","4","11"
"26","50","false","5","14"
"26","50","false","6","15"
"26","50","false","7","19"
"26","50","false","8","20"
"26","50","false","9","23"
"26","50","false","10","25"
"27","50","false","0","0"
"27","50","false","1","5"
"27","50","false","2","7"
"27","50","false","3","8"
"27","50","false","4","9"
"27","50","false","5","11"
"27","50","false","6","14"
"27","50","false","7","17"
"27","50","false","8","20"
"27","50","false","9","22"
"27","50","false","10","25"
"28","50","false","0","0"
"28","50","false","1","5"
"28","50","false","2","9"
"28","50","false","3","13"
"28","50","false","4","16"
"28","50","false","5","17"
"28","50","false","6","20"
"28","50","false","7","22"
"28","50","false","8","23"
"28","50","false","9","25"
"28","50","false","10","25"
"29","50","false","0","0"
"29","50","false","1","0"
"29","50","false","2","2"
"29","50","false","3","3"
"29","50","false","4","5"
"29","50","false","5","9"
"29","50","false","6","13"
"29","50","false","7","16"
"29","50","false","8","19"
"29","50","false","9","22"
"29","50","false","10","25"
"30","50","false","0","0"
"30","50","false","1","4"
"30","50","false","2","4"
"30","50","false","3","5"
"30","50","false","4","7"
"30","50","false","5","11"
"30","50","false","6","14"
"30","50","false","7","16"
"30","50","false","8","19"
"30","50","false","9","22"
"30","50","false","10","25"
"31","50","false","0","0"
"31","50","false","1","2"
"31","50","false","2","3"
"31","50","false","3","5"
"31","50","false","4","8"
"31","50","false","5","11"
"31","50","false","6","14"
"31","50","false","7","15"
"31","50","false","8","18"
"31","50","false","9","23"
"31","50","false","10","25"
"32","50","false","0","0"
"32","50","false","1","5"
"32","50","false","2","9"
"32","50","false","3","13"
"32","50","false","4","16"
"32","50","false","5","17"
"32","50","false","6","18"
"32","50","false","7","20"
"32","50","false","8","20"
"32","50","false","9","23"
"32","50","false","10","25"
"33","50","false","0","0"
"33","50","false","1","4"
"33","50","false","2","8"
"33","50","false","3","11"
"33","50","false","4","14"
"33","50","false","5","14"
"33","50","false","6","17"
"33","50","false","7","18"
"33","50","false","8","21"
"33","50","false","9","23"
"33","50","false","10","25"
"34","50","false","0","0"
"34","50","false","1","2"
"34","50","false","2","4"
"34","50","false","3","5"
"34","50","false","4","8"
"34","50","false","5","13"
"34","50","false","6","14"
"34","50","false","7","18"
"34","50","false","8","20"
"34","50","false","9","23"
"34","50","false","10","25"
"35","50","false","0","0"
"35","50","false","1","1"
"35","50","false","2","3"
"35","50","false","3","6"
"35","50","false","4","9"
"35","50","false","5","11"
"35","50","false","6","13"
"35","50","false","7","16"
"35","50","false","8","20"
"35","50","false","9","23"
"35","50","false","10","25"
"36","50","false","0","0"
"36","50","false","1","2"
"36","50","false","2","4"
"36","50","false","3","8"
"36","50","false","4","10"
"36","50","false","5","12"
"36","50","false","6","15"
"36","50","false","7","17"
"36","50","false","8","20"
"36","50","false","9","21"
"36","50","false","10","25"
"37","50","false","0","0"
"37","50","false","1","3"
"37","50","false","2","6"
"37","50","false","3","9"
"37","50","false","4","11"
"37","50","false","5","12"
"37","50","false","6","12"
"37","50","false","7","16"
"37","50","false","8","19"
"37","50","false","9","21"
"37","50","false","10","25"
"38","50","false","0","0"
"38","50","false","1","5"
"38","50","false","2","6"
"38","50","false","3","8"
"38","50","false","4","11"
"38","50","false","5","13"
"38","50","false","6","16"
"38","50","false","7","18"
"38","50","false","8","21"
"38","50","false","9","24"
"38","50","false","10","25"
"39","50","false","0","0"
"39","50","false","1","1"
"39","50","false","2","3"
"39","50","false","3","6"
"39","50","false","4","8"
"39","50","false","5","11"
"39","50","false","6","15"
"39","50","false","7","20"
"39","50","false","8","23"
"39","50","false","9","24"
"39","50","false","10","25"
"40","50","false","0","0"
"40","50","false","1","0"
"40","50","false","2","3"
"40","50","false","3","4"
"40","50","false","4","6"
"40","50","false","5","9"
"40","50","false","6","13"
"40","50","false","7","16"
"40","50","false","8","20"
"40","50","false","9","21"
"40","50","false","10","25"
"41","50","false","0","0"
"41","50","false","1","4"
"41","50","false","2","8"
"41","50","false","3","12"
"41","50","false","4","14"
"41","50","false","5","14"
"41","50","false","6","17"
"41","50","false","7","19"
"41","50","false","8","22"
"41","50","false","9","23"
"41","50","false","10","25"
"42","50","false","0","0"
"42","50","false","1","3"
"42","50","false","2","8"
"42","50","false","3","11"
"42","50","false","4","14"
"42","50","false","5","18"
"42","50","false","6","19"
"42","50","false","7","22"
"42","50","false","8","24"
"42","50","false","9","24"
"42","50","false","10","25"
"43","50","false","0","0"
"43","50","false","1","5"
"43","50","false","2","9"
"43","50","false","3","10"
"43","50","false","4","12"
"43","50","false","5","14"
"43","50","false","6","16"
"43","50","false","7","20"
"43","50","false","8","21"
"43","50","false","9","23"
"43","50","false","10","25"
"44","50","false","0","0"
"44","50","false","1","0"
"44","50","false","2","1"
"44","50","false","3","3"
"44","50","false","4","5"
"44","50","false","5","9"
"44","50","false","6","12"
"44","50","false","7","17"
"44","50","false","8","20"
"44","50","false","9","22"
"44","50","false","10","25"
"45","50","false","0","0"
"45","50","false","1","3"
"45","50","false","2","6"
"45","50","false","3","9"
"45","50","false","4","11"
"45","50","false","5","13"
"45","50","false","6","15"
"45","50","false","7","18"
"45","50","false","8","21"
"45","50","false","9","24"
"45","50","false","10","25"
"46","50","false","0","0"
"46","50","false","1","4"
"46","50","false","2","5"
"46","50","false","3","6"
"46","50","false","4","9"
"46","50","false","5","12"
"46","50","false","6","14"
"46","50","false","7","16"
"46","50","false","8","20"
"46","50","false","9","21"
"46","50","false","10","25"
"47","50","false","0","0"
"47","50","false","1","3"
"47","50","false","2","5"
"47","50","false","3","6"
"47","50","false","4","8"
"47","50","false","5","12"
"47","50","false","6","15"
"47","50","false","7","18"
"47","50","false","8","21"
"47","50","false","9","23"
"47","50","false","10","25"
"48","50","false","0","0"
"48","50","false","1","3"
"48","50","false","2","6"
"48","50","false","3","9"
"48","50","false","4","13"
"48","50","false","5","15"
"48","50","false","6","16"
"48","50","false","7","17"
"48","50","false","8","20"
"48","50","false","9","23"
"48","50","false","10","25"
"49","50","false","0","0"
"49","50","false","1","4"
"49","50","false","2","6"
"49","50","false","3","9"
"49","50","false","4","12"
"49","50","false","5","13"
"49","50","false","6","14"
"49","50","false","7","16"
"49","50","false","8","18"
"49","50","false","9","22"
"49","50","false","10","25"
"50","50","false","0","0"
"50","50","false","1","3"
"50","50","false","2","5"
"50","50","false","3","7"
"50","50","false","4","10"
"50","50","false","5","12"
"50","50","false","6","14"
"50","50","false","7","16"
"50","50","false","8","18"
"50","50","false","9","23"
"50","50","false","10","25"
"51","50","false","0","0"
"51","50","false","1","2"
"51","50","false","2","2"
"51","50","false","3","4"
"51","50","false","4","8"
"51","50","false","5","9"
"51","50","false","6","11"
"51","50","false","7","15"
"51","50","false","8","18"
"51","50","false","9","21"
"51","50","false","10","25"
"52","50","false","0","0"
"52","50","false","1","3"
"52","50","false","2","7"
"52","50","false","3","9"
"52","50","false","4","10"
"52","50","false","5","13"
"52","50","false","6","15"
"52","50","false","7","17"
"52","50","false","8","20"
"52","50","false","9","25"
"52","50","false","10","25"
"53","50","false","0","0"
"53","50","false","1","3"
"53","50","false","2","7"
"53","50","false","3","8"
"53","50","false","4","11"
"53","50","false","5","12"
"53","50","false","6","16"
"53","50","false","7","19"
"53","50","false","8","23"
"53","50","false","9","24"
"53","50","false","10","25"
"54","50","false","0","0"
"54","50","false","1","3"
"54","50","false","2","5"
"54","50","false","3","7"
"54","50","false","4","10"
"54","50","false","5","12"
"54","50","false","6","15"
"54","50","false","7","17"
"54","50","false","8","21"
"54","50","false","9","23"
"54","50","false","10","25"
"55","50","false","0","0"
"55","50","false","1","2"
"55","50","false","2","5"
"55","50","false","3","8"
"55","50","false","4","11"
"55","50","false","5","13"
"55","50","false","6","15"
"55","50","false","7","17"
"55","50","false","8","19"
"55","50","false","9","22"
"55","50","false","10","25"
"56","50","false","0","0"
"56","50","false","1","2"
"56","50","false","2","6"
"56","50","false","3","9"
"56","50","false","4","12"
"56","50","false","5","14"
"56","50","false","6","17"
"56","50","false","7","19"
"56","50","false","8","20"
"56","50","false","9","21"
"56","50","false","10","25"
"57","50","false","0","0"
"57","50","false","1","0"
"57","50","false","2","0"
"57","50","false","3","3"
"57","50","false","4","4"
"57","50","false","5","6"
"57","50","false","6","9"
"57","50","false","7","13"
"57","50","false","8","18"
"57","50","false","9","22"
"57","50","false","10","25"
"58","50","false","0","0"
"58","50","false","1","4"
"58","50","false","2","4"
"58","50","false","3","6"
"58","50","false","4","7"
"58","50","false","5","10"
"58","50","false","6","14"
"58","50","false","7","16"
"58","50","false","8","20"
"58","50","false","9","23"
"58","50","false","10","25"
"59","50","false","0","0"
"59","50","false","1","5"
"59","50","false","2","5"
"59","50","false","3","8"
"59","50","false","4","11"
"59","50","false","5","13"
"59","50","false","6","16"
"59","50","false","7","18"
"59","50","false","8","19"
"59","50","false","9","21"
"59","50","false","10","25"
"60","50","false","0","0"
"60","50","false","1","3"
"60","50","false","2","7"
"60","50","false","3","10"
"60","50","false","4","14"
"60","50","false","5","17"
"60","50","false","6","19"
"60","50","false","7","20"
"60","50","false","8","24"
"60","50","false","9","24"
"60","50","false","10","25"
"61","50","false","0","0"
"61","50","false","1","2"
"61","50","false","2","5"
"61","50","false","3","6"
"61","50","false","4","10"
"61","50","false","5","11"
"61","50","false","6","14"
"61","50","false","7","17"
"61","50","false","8","20"
"61","50","false","9","23"
"61","50","false","10","25"
"62","50","false","0","0"
"62","50","false","1","1"
"62","50","false","2","3"
"62","50","false","3","7"
"62","50","false","4","10"
"62","50","false","5","12"
"62","50","false","6","17"
"62","50","false","7","18"
"62","50","false","8","20"
"62","50","false","9","23"
"62","50","false","10","25"
"63","50","false","0","0"
"63","50","false","1","4"
"63","50","false","2","8"
"63","50","false","3","12"
"63","50","false","4","13"
"63","50","false","5","15"
"63","50","false","6","19"
"63","50","false","7","20"
"63","50","false","8","21"
"63","50","false","9","23"
"63","50","false","10","25"
"64","50","false","0","0"
"64","50","false","1","2"
"64","50","false","2","3"
"64","50","false","3","7"
"64","50","false","4","9"
"64","50","false","5","11"
"64","50","false","6","14"
"64","50","false","7","17"
"64","50","false","8","19"
"64","50","false","9","22"
"64","50","false","10","25"
"65","50","false","0","0"
"65","50","false","1","2"
"65","50","false","2","7"
"65","50","false","3","9"
"65","50","false","4","11"
"65","50","false","5","14"
"65","50","false","6","16"
"65","50","false","7","17"
"65","50","false","8","18"
"65","50","false","9","22"
"65","50","false","10","25"
"66","50","false","0","0"
"66","50","false","1","3"
"66","50","false","2","7"
"66","50","false","3","10"
"66","50","false","4","13"
"66","50","false","5","14"
"66","50","false","6","15"
"66","50","false","7","17"
"66","50","false","8","19"
"66","50","false","9","23"
"66","50","false","10","25"
"67","50","false","0","0"
"67","50","false","1","3"
"67","50","false","2","4"
"67","50","false","3","6"
