"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"Complete-Network-2"
"05/22/2015 13:43:14:002 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","sum [score] of profiles3"
"2","50","false","0","0"
"7","50","false","0","0"
"2","50","false","1","1"
"3","50","false","0","0"
"2","50","false","2","6"
"7","50","false","1","4"
"6","50","false","0","0"
"2","50","false","3","11"
"7","50","false","2","9"
"2","50","false","4","16"
"7","50","false","3","14"
"2","50","false","5","21"
"7","50","false","4","19"
"3","50","false","1","3"
"2","50","false","6","25"
"6","50","false","1","3"
"7","50","false","5","24"
"3","50","false","2","8"
"2","50","false","7","25"
"7","50","false","6","25"
"6","50","false","2","8"
"3","50","false","3","13"
"2","50","false","8","25"
"5","50","false","0","0"
"6","50","false","3","13"
"7","50","false","7","25"
"3","50","false","4","18"
"2","50","false","9","25"
"6","50","false","4","18"
"4","50","false","0","0"
"7","50","false","8","25"
"3","50","false","5","23"
"2","50","false","10","25"
"6","50","false","5","23"
"7","50","false","9","25"
"3","50","false","6","25"
"6","50","false","6","25"
"7","50","false","10","25"
"3","50","false","7","25"
"5","50","false","1","0"
"6","50","false","7","25"
"3","50","false","8","25"
"5","50","false","2","3"
"4","50","false","1","3"
"6","50","false","8","25"
"3","50","false","9","25"
"5","50","false","3","8"
"4","50","false","2","8"
"6","50","false","9","25"
"3","50","false","10","25"
"5","50","false","4","13"
"4","50","false","3","13"
"6","50","false","10","25"
"5","50","false","5","18"
"4","50","false","4","18"
"5","50","false","6","23"
"4","50","false","5","23"
"8","50","false","0","0"
"5","50","false","7","25"
"4","50","false","6","25"
"5","50","false","8","25"
"4","50","false","7","25"
"5","50","false","9","25"
"4","50","false","8","25"
"5","50","false","10","25"
"4","50","false","9","25"
"8","50","false","1","2"
"8","50","false","2","7"
"4","50","false","10","25"
"8","50","false","3","12"
"8","50","false","4","17"
"8","50","false","5","22"
"8","50","false","6","25"
"8","50","false","7","25"
