"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"experiment-larger-network"
"06/09/2015 15:16:00:396 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user"
"284","50","false","6","{breed random-profiles}","1","1","1"
"284","50","false","7","{breed random-profiles}","1","-3","-3"
"284","50","false","8","{breed attack-profiles}","2","3","4.5"
"284","50","false","9","{breed attack-profiles}","1","2.5","2.5"
"284","50","false","10","{breed attack-profiles}","2","2.5","2.5"
"284","50","false","11","{breed random-profiles}","1","1","1"
"284","50","false","12","{breed random-profiles}","1","1","1"
"284","50","false","13","{breed random-profiles}","1","-1","-1"
"284","50","false","14","{breed attack-profiles}","2","1.5","4"
"284","50","false","15","{breed attack-profiles}","3","0","4"
"284","50","false","16","{breed attack-profiles}","1","6","6"
"284","50","false","17","{breed random-profiles}","2","3","2"
"284","50","false","18","{breed attack-profiles}","4","0.5","4.5"
"284","50","false","19","{breed random-profiles}","2","-3","-2"
"284","50","false","20","{breed random-profiles}","2","1","0"
"284","50","false","21","{breed random-profiles}","2","1","2"
"284","50","false","22","{breed attack-profiles}","1","10.5","10.5"
"284","50","false","23","{breed random-profiles}","3","-1","1"
"284","50","false","24","{breed attack-profiles}","1","12","12"
"284","50","false","25","{breed attack-profiles}","3","10.5","12"
"284","50","false","26","{breed attack-profiles}","3","7.5","12"
"284","50","false","27","{breed attack-profiles}","5","3.5","8"
"284","50","false","28","{breed attack-profiles}","1","12","12"
"284","50","false","29","{breed attack-profiles}","3","7.5","10"
"284","50","false","30","{breed random-profiles}","1","1","1"
"284","50","false","31","{breed random-profiles}","2","-1","0"
"284","50","false","32","{breed attack-profiles}","1","14.5","14.5"
"284","50","false","33","{breed random-profiles}","3","1","1"
"284","50","false","34","{breed random-profiles}","2","-1","-4"
"284","50","false","35","{breed random-profiles}","1","-1","-1"
"284","50","false","36","{breed random-profiles}","3","-3","-1"
"284","50","false","37","{breed random-profiles}","4","-1","0"
"284","50","false","38","{breed random-profiles}","1","1","1"
"284","50","false","39","{breed random-profiles}","2","1","0"
"284","50","false","40","{breed attack-profiles}","1","24","24"
"285","50","false","0","{breed random-profiles}","1","-1","-1"
"285","50","false","1","{breed random-profiles}","1","1","1"
"285","50","false","2","{breed random-profiles}","1","-3","-3"
"285","50","false","3","{breed attack-profiles}","1","3","3"
"285","50","false","4","{breed random-profiles}","1","-3","-3"
"285","50","false","5","{breed attack-profiles}","1","3","3"
"285","50","false","6","{breed random-profiles}","2","1","0"
"285","50","false","7","{breed random-profiles}","1","1","1"
"285","50","false","8","{breed attack-profiles}","1","5","5"
"285","50","false","9","{breed attack-profiles}","1","5","5"
"285","50","false","10","{breed random-profiles}","1","3","3"
"285","50","false","11","{breed attack-profiles}","2","0.5","5.5"
"285","50","false","12","{breed random-profiles}","1","-1","-1"
"285","50","false","13","{breed attack-profiles}","1","7","7"
"285","50","false","14","{breed random-profiles}","2","-1","-2"
"285","50","false","15","{breed random-profiles}","1","1","1"
"285","50","false","16","{breed random-profiles}","2","-1","0"
"285","50","false","17","{breed attack-profiles}","1","11","11"
"285","50","false","18","{breed attack-profiles}","2","8","11"
"285","50","false","19","{breed random-profiles}","2","1","-2"
"285","50","false","20","{breed random-profiles}","1","-1","-1"
"285","50","false","21","{breed attack-profiles}","1","13.5","13.5"
"285","50","false","22","{breed random-profiles}","2","1","0"
"285","50","false","23","{breed attack-profiles}","2","9.5","12.5"
"285","50","false","24","{breed attack-profiles}","1","14.5","14.5"
"285","50","false","25","{breed attack-profiles}","2","1","14.5"
"285","50","false","26","{breed random-profiles}","3","1","1"
"285","50","false","27","{breed attack-profiles}","1","15.5","15.5"
"285","50","false","28","{breed random-profiles}","2","-1","0"
"285","50","false","29","{breed random-profiles}","3","-1","-1"
"285","50","false","30","{breed attack-profiles}","2","2","16.5"
"285","50","false","31","{breed random-profiles}","2","-1","0"
"285","50","false","32","{breed random-profiles}","3","3","1"
"285","50","false","33","{breed random-profiles}","3","-1","-1"
"285","50","false","34","{breed random-profiles}","1","-1","-1"
"285","50","false","35","{breed attack-profiles}","2","14.5","21.5"
"285","50","false","36","{breed attack-profiles}","2","6","21.5"
"285","50","false","37","{breed attack-profiles}","3","7","19.5"
"285","50","false","38","{breed attack-profiles}","3","10.5","21.5"
"285","50","false","39","{breed attack-profiles}","2","10.5","21.5"
"285","50","false","40","{breed random-profiles}","2","-5","-2"
"286","50","false","0","{breed attack-profiles}","1","0","0"
"286","50","false","1","{breed random-profiles}","1","1","1"
"286","50","false","2","{breed attack-profiles}","2","1","1"
"286","50","false","3","{breed attack-profiles}","1","1","1"
"286","50","false","4","{breed random-profiles}","1","-3","-3"
"286","50","false","5","{breed attack-profiles}","1","3","3"
"286","50","false","6","{breed attack-profiles}","1","3","3"
"286","50","false","7","{breed attack-profiles}","1","3","3"
"286","50","false","8","{breed random-profiles}","1","1","1"
"286","50","false","9","{breed random-profiles}","1","1","1"
"286","50","false","10","{breed random-profiles}","2","-3","-2"
"286","50","false","11","{breed random-profiles}","1","-1","-1"
"286","50","false","12","{breed attack-profiles}","1","6.5","6.5"
"286","50","false","13","{breed random-profiles}","3","-1","-3"
"286","50","false","14","{breed attack-profiles}","1","8","8"
"286","50","false","15","{breed random-profiles}","1","-1","-1"
"286","50","false","16","{breed attack-profiles}","2","6.5","9.5"
"286","50","false","17","{breed random-profiles}","2","-1","0"
"286","50","false","18","{breed attack-profiles}","2","10","11"
"286","50","false","19","{breed attack-profiles}","3","0","11"
"286","50","false","20","{breed random-profiles}","2","-1","-2"
"286","50","false","21","{breed attack-profiles}","3","11.5","12.5"
"286","50","false","22","{breed random-profiles}","2","3","0"
"286","50","false","23","{breed random-profiles}","3","1","1"
"286","50","false","24","{breed attack-profiles}","1","14","14"
"286","50","false","25","{breed attack-profiles}","4","3","14"
"286","50","false","26","{breed random-profiles}","1","1","1"
"286","50","false","27","{breed attack-profiles}","3","3.5","13"
"286","50","false","28","{breed random-profiles}","3","1","1"
"286","50","false","29","{breed attack-profiles}","5","2","16"
"286","50","false","30","{breed attack-profiles}","1","16","16"
"286","50","false","31","{breed attack-profiles}","4","1.5","14"
"286","50","false","32","{breed random-profiles}","4","-3","-2"
"286","50","false","33","{breed attack-profiles}","6","2","18"
"286","50","false","34","{breed random-profiles}","2","1","2"
"286","50","false","35","{breed random-profiles}","1","1","1"
"286","50","false","36","{breed attack-profiles}","2","10","18"
"286","50","false","37","{breed attack-profiles}","4","3","16"
"286","50","false","38","{breed random-profiles}","5","-1","-3"
"286","50","false","39","{breed attack-profiles}","7","1.5","19.5"
"286","50","false","40","{breed attack-profiles}","3","1.5","19.5"
"287","50","false","0","{breed attack-profiles}","1","0","0"
"287","50","false","1","{breed random-profiles}","1","1","1"
"287","50","false","2","{breed attack-profiles}","1","1","1"
"287","50","false","3","{breed random-profiles}","1","1","1"
"287","50","false","4","{breed random-profiles}","2","-1","0"
"287","50","false","5","{breed attack-profiles}","1","1.5","1.5"
"287","50","false","6","{breed attack-profiles}","1","1.5","1.5"
"287","50","false","7","{breed random-profiles}","1","1","1"
"287","50","false","8","{breed attack-profiles}","1","2.5","2.5"
"287","50","false","9","{breed attack-profiles}","2","2.5","2.5"
"287","50","false","10","{breed random-profiles}","3","1","1"
"287","50","false","11","{breed random-profiles}","2","-1","0"
"287","50","false","12","{breed attack-profiles}","2","1.5","3"
"287","50","false","13","{breed random-profiles}","1","-3","-3"
"287","50","false","14","{breed random-profiles}","1","-1","-1"
"287","50","false","15","{breed random-profiles}","1","-1","-1"
"287","50","false","16","{breed random-profiles}","3","1","1"
"287","50","false","17","{breed attack-profiles}","2","6.5","9"
"287","50","false","18","{breed attack-profiles}","1","11","11"
"287","50","false","19","{breed random-profiles}","2","3","2"
"287","50","false","20","{breed attack-profiles}","2","8","9.5"
"287","50","false","21","{breed random-profiles}","1","-3","-3"
"287","50","false","22","{breed random-profiles}","4","-3","-2"
"287","50","false","23","{breed random-profiles}","2","-1","-4"
"287","50","false","24","{breed attack-profiles}","3","10","13"
"287","50","false","25","{breed random-profiles}","5","1","-1"
"287","50","false","26","{breed random-profiles}","3","3","5"
"287","50","false","27","{breed attack-profiles}","3","5","14.5"
"287","50","false","28","{breed attack-profiles}","2","5.5","16.5"
"287","50","false","29","{breed random-profiles}","4","-1","0"
"287","50","false","30","{breed random-profiles}","1","-3","-3"
"287","50","false","31","{breed random-profiles}","2","1","0"
"287","50","false","32","{breed random-profiles}","5","1","1"
"287","50","false","33","{breed attack-profiles}","3","19.5","22"
"287","50","false","34","{breed random-profiles}","3","-1","-5"
"287","50","false","35","{breed random-profiles}","6","-1","-2"
"287","50","false","36","{breed random-profiles}","1","1","1"
"287","50","false","37","{breed attack-profiles}","1","28","28"
"287","50","false","38","{breed attack-profiles}","4","9","22"
"287","50","false","39","{breed attack-profiles}","3","7.5","24"
"287","50","false","40","{breed attack-profiles}","1","28","28"
"288","50","false","0","{breed attack-profiles}","1","0","0"
"288","50","false","1","{breed attack-profiles}","2","0","0"
"288","50","false","2","{breed random-profiles}","1","3","3"
"288","50","false","3","{breed random-profiles}","2","1","4"
"288","50","false","4","{breed random-profiles}","1","3","3"
"288","50","false","5","{breed attack-profiles}","1","1.5","1.5"
"288","50","false","6","{breed attack-profiles}","1","1.5","1.5"
"288","50","false","7","{breed attack-profiles}","1","1.5","1.5"
"288","50","false","8","{breed attack-profiles}","1","1.5","1.5"
"288","50","false","9","{breed attack-profiles}","2","0","1.5"
"288","50","false","10","{breed attack-profiles}","2","0","1.5"
"288","50","false","11","{breed attack-profiles}","2","0","1.5"
"288","50","false","12","{breed random-profiles}","1","-1","-1"
"288","50","false","13","{breed attack-profiles}","3","1.5","3"
"288","50","false","14","{breed attack-profiles}","3","3","3"
"288","50","false","15","{breed attack-profiles}","4","0","3"
"288","50","false","16","{breed random-profiles}","2","1","4"
"288","50","false","17","{breed attack-profiles}","1","2","2"
"288","50","false","18","{breed attack-profiles}","5","1","4"
"288","50","false","19","{breed random-profiles}","1","1","1"
"288","50","false","20","{breed random-profiles}","2","-1","0"
"288","50","false","21","{breed attack-profiles}","1","4.5","4.5"
"288","50","false","22","{breed random-profiles}","1","-3","-3"
"288","50","false","23","{breed attack-profiles}","1","6.5","6.5"
"288","50","false","24","{breed random-profiles}","2","-1","-4"
"288","50","false","25","{breed attack-profiles}","2","4","6"
"288","50","false","26","{breed attack-profiles}","2","6.5","8"
"288","50","false","27","{breed attack-profiles}","1","8","8"
"288","50","false","28","{breed attack-profiles}","4","5","8"
"288","50","false","29","{breed random-profiles}","3","-1","-1"
"288","50","false","30","{breed attack-profiles}","6","5.5","9.5"
"288","50","false","31","{breed random-profiles}","1","-1","-1"
"288","50","false","32","{breed random-profiles}","3","3","7"
"288","50","false","33","{breed random-profiles}","2","1","0"
"288","50","false","34","{breed attack-profiles}","7","3","12.5"
"288","50","false","35","{breed random-profiles}","4","1","0"
"288","50","false","36","{breed random-profiles}","3","-1","-1"
"288","50","false","37","{breed attack-profiles}","2","8.5","13"
"288","50","false","38","{breed attack-profiles}","5","5","13"
"288","50","false","39","{breed attack-profiles}","3","5","13"
"288","50","false","40","{breed random-profiles}","1","-1","-1"
"289","50","false","0","{breed random-profiles}","1","-1","-1"
"289","50","false","1","{breed random-profiles}","1","-1","-1"
"289","50","false","2","{breed attack-profiles}","1","1.5","1.5"
"289","50","false","3","{breed attack-profiles}","1","1.5","1.5"
"289","50","false","4","{breed attack-profiles}","1","1.5","1.5"
"289","50","false","5","{breed random-profiles}","1","3","3"
"289","50","false","6","{breed random-profiles}","2","-1","-2"
"289","50","false","7","{breed random-profiles}","1","1","1"
"289","50","false","8","{breed attack-profiles}","1","2.5","2.5"
"289","50","false","9","{breed random-profiles}","1","-1","-1"
"289","50","false","10","{breed attack-profiles}","1","4","4"
"289","50","false","11","{breed attack-profiles}","1","4","4"
"289","50","false","12","{breed random-profiles}","1","-1","-1"
"289","50","false","13","{breed attack-profiles}","1","5.5","5.5"
"289","50","false","14","{breed attack-profiles}","1","5.5","5.5"
"289","50","false","15","{breed attack-profiles}","2","0","5.5"
"289","50","false","16","{breed attack-profiles}","2","4","5.5"
"289","50","false","17","{breed random-profiles}","3","1","-1"
"289","50","false","18","{breed random-profiles}","1","-3","-3"
"289","50","false","19","{breed random-profiles}","2","3","4"
"289","50","false","20","{breed random-profiles}","2","-1","2"
"289","50","false","21","{breed attack-profiles}","3","3","8.5"
"289","50","false","22","{breed random-profiles}","2","-1","-4"
"289","50","false","23","{breed random-profiles}","3","-1","-5"
"289","50","false","24","{breed attack-profiles}","2","12","13.5"
"289","50","false","25","{breed attack-profiles}","3","0","13.5"
"289","50","false","26","{breed attack-profiles}","3","6","11.5"
"289","50","false","27","{breed random-profiles}","4","-1","-2"
"289","50","false","28","{breed attack-profiles}","2","9","13"
"289","50","false","29","{breed attack-profiles}","4","1.5","15"
"289","50","false","30","{breed attack-profiles}","5","0","15"
"289","50","false","31","{breed attack-profiles}","1","15","15"
"289","50","false","32","{breed random-profiles}","1","-3","-3"
"289","50","false","33","{breed random-profiles}","2","-1","-2"
"289","50","false","34","{breed attack-profiles}","2","17","18.5"
"289","50","false","35","{breed attack-profiles}","2","1.5","16.5"
"289","50","false","36","{breed attack-profiles}","1","18.5","18.5"
"289","50","false","37","{breed random-profiles}","5","1","-1"
"289","50","false","38","{breed random-profiles}","1","-3","-3"
"289","50","false","39","{breed attack-profiles}","2","17","19.5"
"289","50","false","40","{breed attack-profiles}","2","15.5","19.5"
"290","50","false","0","{breed random-profiles}","1","-3","-3"
"290","50","false","1","{breed attack-profiles}","1","0","0"
"290","50","false","2","{breed attack-profiles}","1","0","0"
"290","50","false","3","{breed random-profiles}","1","-1","-1"
"290","50","false","4","{breed random-profiles}","1","-1","-1"
"290","50","false","5","{breed random-profiles}","2","3","0"
"290","50","false","6","{breed attack-profiles}","1","1.5","1.5"
"290","50","false","7","{breed attack-profiles}","1","1.5","1.5"
"290","50","false","8","{breed random-profiles}","1","-1","-1"
"290","50","false","9","{breed attack-profiles}","2","1.5","3"
"290","50","false","10","{breed random-profiles}","1","3","3"
"290","50","false","11","{breed attack-profiles}","3","0.5","3.5"
"290","50","false","12","{breed random-profiles}","2","-1","-2"
"290","50","false","13","{breed attack-profiles}","1","5","5"
"290","50","false","14","{breed random-profiles}","1","-3","-3"
"290","50","false","15","{breed attack-profiles}","1","7","7"
"290","50","false","16","{breed random-profiles}","2","3","2"
"290","50","false","17","{breed random-profiles}","2","1","0"
"290","50","false","18","{breed random-profiles}","1","1","1"
"290","50","false","19","{breed attack-profiles}","1","9","9"
"290","50","false","20","{breed random-profiles}","2","1","2"
"290","50","false","21","{breed random-profiles}","2","1","4"
"290","50","false","22","{breed attack-profiles}","4","5.5","9"
"290","50","false","23","{breed random-profiles}","3","1","1"
"290","50","false","24","{breed attack-profiles}","2","12","12"
"290","50","false","25","{breed attack-profiles}","2","3","10"
"290","50","false","26","{breed attack-profiles}","1","12","12"
"290","50","false","27","{breed attack-profiles}","3","0","10"
"290","50","false","28","{breed attack-profiles}","5","1","10"
"290","50","false","29","{breed random-profiles}","3","1","-1"
"290","50","false","30","{breed attack-profiles}","2","1","13"
"290","50","false","31","{breed random-profiles}","3","-3","-1"
"290","50","false","32","{breed random-profiles}","1","-3","-3"
"290","50","false","33","{breed attack-profiles}","2","17","17"
"290","50","false","34","{breed attack-profiles}","6","3","13"
"290","50","false","35","{breed random-profiles}","1","-1","-1"
"290","50","false","36","{breed attack-profiles}","2","7.5","16.5"
"290","50","false","37","{breed attack-profiles}","4","4.5","14.5"
"290","50","false","38","{breed random-profiles}","3","-1","1"
"290","50","false","39","{breed random-profiles}","3","-1","-1"
"290","50","false","40","{breed attack-profiles}","1","21.5","21.5"
"291","50","false","0","{breed random-profiles}","1","1","1"
"291","50","false","1","{breed random-profiles}","1","-1","-1"
"291","50","false","2","{breed attack-profiles}","1","1.5","1.5"
"291","50","false","3","{breed attack-profiles}","1","1.5","1.5"
"291","50","false","4","{breed random-profiles}","1","-1","-1"
"291","50","false","5","{breed attack-profiles}","1","3","3"
"291","50","false","6","{breed attack-profiles}","1","3","3"
"291","50","false","7","{breed random-profiles}","1","-1","-1"
"291","50","false","8","{breed random-profiles}","1","1","1"
"291","50","false","9","{breed attack-profiles}","1","3.5","3.5"
"291","50","false","10","{breed random-profiles}","1","-1","-1"
"291","50","false","11","{breed attack-profiles}","1","5","5"
"291","50","false","12","{breed attack-profiles}","2","3.5","5"
"291","50","false","13","{breed attack-profiles}","2","3.5","5"
"291","50","false","14","{breed random-profiles}","2","1","0"
"291","50","false","15","{breed random-profiles}","3","1","1"
"291","50","false","16","{breed random-profiles}","1","-5","-5"
"291","50","false","17","{breed attack-profiles}","2","2.5","7.5"
"291","50","false","18","{breed random-profiles}","2","-1","0"
"291","50","false","19","{breed random-profiles}","1","1","1"
"291","50","false","20","{breed random-profiles}","2","-3","-8"
"291","50","false","21","{breed random-profiles}","4","1","2"
"291","50","false","22","{breed attack-profiles}","3","8","13"
"291","50","false","23","{breed attack-profiles}","2","12","15"
"291","50","false","24","{breed random-profiles}","3","-1","-9"
"291","50","false","25","{breed random-profiles}","5","3","5"
"291","50","false","26","{breed random-profiles}","2","-1","-2"
"291","50","false","27","{breed random-profiles}","2","-5","-6"
"291","50","false","28","{breed attack-profiles}","3","13.5","18.5"
"291","50","false","29","{breed attack-profiles}","2","15","18.5"
"291","50","false","30","{breed attack-profiles}","3","3.5","18.5"
"291","50","false","31","{breed random-profiles}","2","-3","-4"
"291","50","false","32","{breed attack-profiles}","1","22.5","22.5"
"291","50","false","33","{breed random-profiles}","1","1","1"
"291","50","false","34","{breed attack-profiles}","4","3","21.5"
"291","50","false","35","{breed attack-profiles}","4","6.5","19.5"
"291","50","false","36","{breed random-profiles}","1","3","3"
"291","50","false","37","{breed random-profiles}","6","-1","4"
"291","50","false","38","{breed attack-profiles}","2","22.5","25.5"
"291","50","false","39","{breed random-profiles}","3","3","-1"
"291","50","false","40","{breed random-profiles}","3","-3","-5"
"292","50","false","0","{breed random-profiles}","1","3","3"
"292","50","false","1","{breed random-profiles}","1","-1","-1"
"292","50","false","2","{breed attack-profiles}","1","1.5","1.5"
"292","50","false","3","{breed attack-profiles}","1","1.5","1.5"
"292","50","false","4","{breed random-profiles}","1","1","1"
"292","50","false","5","{breed attack-profiles}","1","2.5","2.5"
"292","50","false","6","{breed random-profiles}","1","3","3"
"292","50","false","7","{breed attack-profiles}","2","1.5","3"
"292","50","false","8","{breed random-profiles}","2","-5","-2"
"292","50","false","9","{breed attack-profiles}","1","3.5","3.5"
"292","50","false","10","{breed attack-profiles}","2","2","3.5"
"292","50","false","11","{breed random-profiles}","1","1","1"
"292","50","false","12","{breed random-profiles}","1","-3","-3"
"292","50","false","13","{breed attack-profiles}","1","6.5","6.5"
"292","50","false","14","{breed attack-profiles}","1","6.5","6.5"
"292","50","false","15","{breed attack-profiles}","3","3.5","6.5"
"292","50","false","16","{breed attack-profiles}","1","6.5","6.5"
"292","50","false","17","{breed random-profiles}","1","-1","-1"
"292","50","false","18","{breed attack-profiles}","2","5.5","8"
"292","50","false","19","{breed attack-profiles}","2","2.5","6"
"292","50","false","20","{breed random-profiles}","1","-3","-3"
"292","50","false","21","{breed random-profiles}","1","-3","-3"
"292","50","false","22","{breed attack-profiles}","2","3.5","10"
"292","50","false","23","{breed random-profiles}","2","-3","-6"
"292","50","false","24","{breed attack-profiles}","3","2","12"
"292","50","false","25","{breed random-profiles}","2","-1","-2"
"292","50","false","26","{breed attack-profiles}","1","15.5","15.5"
"292","50","false","27","{breed random-profiles}","2","1","2"
"292","50","false","28","{breed attack-profiles}","4","8","14.5"
"292","50","false","29","{breed attack-profiles}","5","0","14.5"
"292","50","false","30","{breed attack-profiles}","3","6.5","12.5"
"292","50","false","31","{breed random-profiles}","3","-3","-5"
"292","50","false","32","{breed attack-profiles}","2","10","16.5"
"292","50","false","33","{breed random-profiles}","2","-1","-4"
"292","50","false","34","{breed attack-profiles}","2","2.5","18"
"292","50","false","35","{breed attack-profiles}","6","1.5","16"
"292","50","false","36","{breed attack-profiles}","2","11.5","18"
"292","50","false","37","{breed attack-profiles}","4","1.5","14"
"292","50","false","38","{breed random-profiles}","4","-1","-6"
"292","50","false","39","{breed random-profiles}","2","-1","0"
"292","50","false","40","{breed attack-profiles}","3","3","21"
"293","50","false","0","{breed attack-profiles}","1","0","0"
"293","50","false","1","{breed random-profiles}","1","1","1"
"293","50","false","2","{breed random-profiles}","1","3","3"
"293","50","false","3","{breed attack-profiles}","1","1.5","1.5"
"293","50","false","4","{breed attack-profiles}","1","1.5","1.5"
"293","50","false","5","{breed attack-profiles}","1","1.5","1.5"
"293","50","false","6","{breed attack-profiles}","2","0","1.5"
"293","50","false","7","{breed random-profiles}","1","-1","-1"
"293","50","false","8","{breed attack-profiles}","1","3","3"
"293","50","false","9","{breed attack-profiles}","1","3","3"
"293","50","false","10","{breed random-profiles}","2","-1","0"
"293","50","false","11","{breed random-profiles}","1","1","1"
"293","50","false","12","{breed random-profiles}","1","1","1"
"293","50","false","13","{breed random-profiles}","1","-1","-1"
"293","50","false","14","{breed attack-profiles}","2","3","6"
"293","50","false","15","{breed attack-profiles}","3","0","6"
"293","50","false","16","{breed random-profiles}","3","-1","-1"
"293","50","false","17","{breed attack-profiles}","2","6","7.5"
"293","50","false","18","{breed attack-profiles}","3","0","7.5"
"293","50","false","19","{breed attack-profiles}","4","1.5","7.5"
"293","50","false","20","{breed attack-profiles}","2","6","7.5"
"293","50","false","21","{breed random-profiles}","1","3","3"
"293","50","false","22","{breed random-profiles}","2","1","4"
"293","50","false","23","{breed attack-profiles}","1","9","9"
"293","50","false","24","{breed attack-profiles}","2","6","9"
"293","50","false","25","{breed attack-profiles}","4","1.5","9"
"293","50","false","26","{breed random-profiles}","3","-1","3"
"293","50","false","27","{breed random-profiles}","2","-5","-4"
"293","50","false","28","{breed attack-profiles}","5","3.5","11"
"293","50","false","29","{breed random-profiles}","1","-1","-1"
"293","50","false","30","{breed attack-profiles}","2","3.5","12.5"
"293","50","false","31","{breed random-profiles}","2","1","0"
"293","50","false","32","{breed attack-profiles}","3","14","15.5"
"293","50","false","33","{breed random-profiles}","1","-1","-1"
"293","50","false","34","{breed attack-profiles}","1","17","17"
"293","50","false","35","{breed random-profiles}","2","-3","-4"
"293","50","false","36","{breed random-profiles}","4","-3","0"
"293","50","false","37","{breed attack-profiles}","2","2","19"
"293","50","false","38","{breed random-profiles}","5","-3","-3"
"293","50","false","39","{breed random-profiles}","1","-3","-3"
"293","50","false","40","{breed random-profiles}","6","-1","-4"
"294","50","false","0","{breed attack-profiles}","1","0","0"
"294","50","false","1","{breed attack-profiles}","1","0","0"
"294","50","false","2","{breed attack-profiles}","2","0","0"
"294","50","false","3","{breed attack-profiles}","1","0","0"
"294","50","false","4","{breed random-profiles}","1","1","1"
"294","50","false","5","{breed random-profiles}","2","3","4"
"294","50","false","6","{breed random-profiles}","1","-3","-3"
"294","50","false","7","{breed random-profiles}","1","-1","-1"
"294","50","false","8","{breed attack-profiles}","1","3","3"
"294","50","false","9","{breed random-profiles}","1","3","3"
"294","50","false","10","{breed random-profiles}","2","-1","2"
"294","50","false","11","{breed attack-profiles}","1","5","5"
"294","50","false","12","{breed attack-profiles}","2","5","5"
"294","50","false","13","{breed random-profiles}","1","-5","-5"
"294","50","false","14","{breed random-profiles}","2","-1","-2"
"294","50","false","15","{breed random-profiles}","1","-3","-3"
"294","50","false","16","{breed attack-profiles}","2","6","9"
"294","50","false","17","{breed attack-profiles}","3","11","11"
"294","50","false","18","{breed attack-profiles}","1","11","11"
"294","50","false","19","{breed random-profiles}","2","-1","-4"
"294","50","false","20","{breed attack-profiles}","2","5.5","10.5"
"294","50","false","21","{breed attack-profiles}","3","5.5","10.5"
"294","50","false","22","{breed random-profiles}","1","-1","-1"
"294","50","false","23","{breed random-profiles}","2","-1","-4"
"294","50","false","24","{breed random-profiles}","2","-1","-6"
"294","50","false","25","{breed random-profiles}","1","-1","-1"
"294","50","false","26","{breed attack-profiles}","1","18.5","18.5"
"294","50","false","27","{breed attack-profiles}","1","18.5","18.5"
"294","50","false","28","{breed random-profiles}","2","-3","-4"
"294","50","false","29","{breed random-profiles}","3","-5","-9"
"294","50","false","30","{breed random-profiles}","3","-1","-7"
"294","50","false","31","{breed random-profiles}","2","-1","-2"
"294","50","false","32","{breed attack-profiles}","3","13","22"
"294","50","false","33","{breed random-profiles}","3","-1","-5"
"294","50","false","34","{breed random-profiles}","3","-1","-5"
"294","50","false","35","{breed attack-profiles}","2","16","27"
"294","50","false","36","{breed random-profiles}","3","1","5"
"294","50","false","37","{breed random-profiles}","4","-1","-6"
"294","50","false","38","{breed attack-profiles}","2","11","29.5"
"294","50","false","39","{breed random-profiles}","3","3","1"
"294","50","false","40","{breed random-profiles}","4","3","-4"
"295","50","false","0","{breed attack-profiles}","1","0","0"
"295","50","false","1","{breed random-profiles}","1","-3","-3"
"295","50","false","2","{breed random-profiles}","1","-3","-3"
"295","50","false","3","{breed attack-profiles}","1","2","2"
"295","50","false","4","{breed random-profiles}","1","1","1"
"295","50","false","5","{breed attack-profiles}","2","1","3"
"295","50","false","6","{breed attack-profiles}","3","0","3"
"295","50","false","7","{breed random-profiles}","1","1","1"
"295","50","false","8","{breed attack-profiles}","4","1","4"
"295","50","false","9","{breed random-profiles}","1","1","1"
"295","50","false","10","{breed attack-profiles}","1","5","5"
"295","50","false","11","{breed random-profiles}","1","-5","-5"
"295","50","false","12","{breed random-profiles}","2","1","2"
"295","50","false","13","{breed random-profiles}","1","-3","-3"
"295","50","false","14","{breed random-profiles}","1","-1","-1"
"295","50","false","15","{breed random-profiles}","1","3","3"
"295","50","false","16","{breed random-profiles}","2","-3","-2"
"295","50","false","17","{breed random-profiles}","2","-1","0"
"295","50","false","18","{breed random-profiles}","3","3","3"
"295","50","false","19","{breed attack-profiles}","1","16.5","16.5"
"295","50","false","20","{breed random-profiles}","2","-1","-6"
"295","50","false","21","{breed attack-profiles}","2","11","16"
"295","50","false","22","{breed random-profiles}","1","-3","-3"
"295","50","false","23","{breed random-profiles}","2","3","0"
"295","50","false","24","{breed attack-profiles}","3","2.5","18.5"
"295","50","false","25","{breed attack-profiles}","5","14.5","18.5"
"295","50","false","26","{breed attack-profiles}","4","0","18.5"
"295","50","false","27","{breed random-profiles}","3","1","-5"
"295","50","false","28","{breed random-profiles}","3","3","3"
"295","50","false","29","{breed random-profiles}","3","-1","1"
"295","50","false","30","{breed random-profiles}","2","1","0"
"295","50","false","31","{breed attack-profiles}","1","24.5","24.5"
"295","50","false","32","{breed random-profiles}","4","-1","2"
"295","50","false","33","{breed random-profiles}","2","-1","-4"
"295","50","false","34","{breed random-profiles}","4","1","2"
"295","50","false","35","{breed random-profiles}","2","3","0"
"295","50","false","36","{breed random-profiles}","3","-1","-1"
"295","50","false","37","{breed attack-profiles}","6","8","26.5"
"295","50","false","38","{breed attack-profiles}","2","30.5","30.5"
"295","50","false","39","{breed random-profiles}","3","3","-1"
"295","50","false","40","{breed attack-profiles}","3","0.5","31"
"296","50","false","0","{breed attack-profiles}","1","0","0"
"296","50","false","1","{breed random-profiles}","1","3","3"
"296","50","false","2","{breed random-profiles}","2","-1","2"
"296","50","false","3","{breed attack-profiles}","1","2","2"
"296","50","false","4","{breed attack-profiles}","1","2","2"
"296","50","false","5","{breed attack-profiles}","2","2","2"
"296","50","false","6","{breed attack-profiles}","1","2","2"
"296","50","false","7","{breed attack-profiles}","1","2","2"
"296","50","false","8","{breed attack-profiles}","1","2","2"
