"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 14:37:12:274 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user"
"6","50","false","25","{breed random-profiles}","8","1","0"
"6","50","false","26","{breed random-profiles}","6","1","-6"
"6","50","false","27","{breed random-profiles}","7","-1","-7"
"6","50","false","28","{breed attack-profiles}","7","3.5","14.5"
"6","50","false","29","{breed random-profiles}","8","1","-6"
"6","50","false","30","{breed random-profiles}","9","1","-5"
"6","50","false","31","{breed random-profiles}","9","-3","-3"
"6","50","false","32","{breed random-profiles}","10","-1","-4"
"6","50","false","33","{breed attack-profiles}","8","3.5","18"
"6","50","false","34","{breed attack-profiles}","8","13","20"
"6","50","false","35","{breed random-profiles}","11","-1","-5"
"6","50","false","36","{breed attack-profiles}","9","1.5","21.5"
"6","50","false","37","{breed attack-profiles}","9","1.5","19.5"
"6","50","false","38","{breed attack-profiles}","10","0","21.5"
"6","50","false","39","{breed random-profiles}","12","-2","-7"
"6","50","false","40","{breed random-profiles}","10","-1","-6"
"6","50","false","41","{breed attack-profiles}","10","2.5","22"
"6","50","false","42","{breed attack-profiles}","11","0","22"
"6","50","false","43","{breed attack-profiles}","12","0","22"
"6","50","false","44","{breed random-profiles}","11","-3","-9"
"6","50","false","45","{breed random-profiles}","13","0","-7"
"6","50","false","46","{breed attack-profiles}","11","2.5","24"
"6","50","false","47","{breed attack-profiles}","13","2","24"
"6","50","false","48","{breed random-profiles}","12","1","-8"
"6","50","false","49","{breed random-profiles}","14","-1","-8"
"6","50","false","50","{breed random-profiles}","13","0","-8"
"7","50","false","0","{breed random-profiles}","1","1","1"
"7","50","false","1","{breed attack-profiles}","1","0","0"
"7","50","false","2","{breed random-profiles}","1","-3","-3"
"7","50","false","3","{breed attack-profiles}","2","2","2"
"7","50","false","4","{breed random-profiles}","2","3","4"
"7","50","false","5","{breed attack-profiles}","3","0.5","2.5"
"7","50","false","6","{breed attack-profiles}","1","2.5","2.5"
"7","50","false","7","{breed random-profiles}","2","1","-2"
"7","50","false","8","{breed attack-profiles}","2","1","3.5"
"7","50","false","9","{breed attack-profiles}","3","0","3.5"
"7","50","false","10","{breed random-profiles}","3","1","-1"
"7","50","false","11","{breed attack-profiles}","4","1","4.5"
"7","50","false","12","{breed random-profiles}","3","-3","1"
"7","50","false","13","{breed attack-profiles}","4","2","4.5"
"7","50","false","14","{breed attack-profiles}","5","2","6.5"
"7","50","false","15","{breed attack-profiles}","5","0","4.5"
"7","50","false","16","{breed random-profiles}","4","-1","-2"
"7","50","false","17","{breed attack-profiles}","6","1.5","8"
"7","50","false","18","{breed attack-profiles}","6","1.5","6"
"7","50","false","19","{breed attack-profiles}","7","0","8"
"7","50","false","20","{breed random-profiles}","4","1","2"
"7","50","false","21","{breed attack-profiles}","7","1","7"
"7","50","false","22","{breed attack-profiles}","8","1","9"
"7","50","false","23","{breed attack-profiles}","8","0","7"
"7","50","false","24","{breed random-profiles}","5","1","-1"
"7","50","false","25","{breed attack-profiles}","9","1","10"
"7","50","false","26","{breed random-profiles}","5","3","5"
"7","50","false","27","{breed attack-profiles}","10","0.5","10.5"
"7","50","false","28","{breed random-profiles}","6","-1","4"
"7","50","false","29","{breed attack-profiles}","11","1.5","12"
"7","50","false","30","{breed random-profiles}","6","-1","-2"
"7","50","false","31","{breed attack-profiles}","9","2.5","9.5"
"7","50","false","32","{breed random-profiles}","7","1","-1"
"7","50","false","33","{breed attack-profiles}","10","1","10.5"
"7","50","false","34","{breed random-profiles}","8","1","0"
"7","50","false","35","{breed attack-profiles}","12","1.5","13.5"
"7","50","false","36","{breed random-profiles}","9","-3","-3"
"7","50","false","37","{breed random-profiles}","10","1","-2"
"7","50","false","38","{breed attack-profiles}","13","3","16.5"
"7","50","false","39","{breed random-profiles}","7","-5","-1"
"7","50","false","40","{breed random-profiles}","11","-1","-3"
"7","50","false","41","{breed attack-profiles}","11","5.5","16"
"7","50","false","42","{breed random-profiles}","12","-1","-4"
"7","50","false","43","{breed attack-profiles}","12","0.5","16.5"
"7","50","false","44","{breed attack-profiles}","14","2","18.5"
"7","50","false","45","{breed random-profiles}","13","-1","-5"
"7","50","false","46","{breed random-profiles}","8","-3","-4"
"7","50","false","47","{breed random-profiles}","14","0","-5"
"7","50","false","48","{breed attack-profiles}","15","2.5","21"
"7","50","false","49","{breed attack-profiles}","16","0","21"
"7","50","false","50","{breed attack-profiles}","17","0","21"
"8","50","false","0","{breed random-profiles}","1","1","1"
"8","50","false","1","{breed attack-profiles}","1","0","0"
"8","50","false","2","{breed random-profiles}","1","1","1"
"8","50","false","3","{breed attack-profiles}","2","1","1"
"8","50","false","4","{breed attack-profiles}","1","1","1"
"8","50","false","5","{breed random-profiles}","2","-3","-2"
"8","50","false","6","{breed attack-profiles}","2","2","3"
"8","50","false","7","{breed random-profiles}","2","3","4"
"8","50","false","8","{breed attack-profiles}","3","2.5","3.5"
"8","50","false","9","{breed random-profiles}","3","-1","-3"
"8","50","false","10","{breed random-profiles}","4","1","-2"
"8","50","false","11","{breed attack-profiles}","3","3","6"
"8","50","false","12","{breed random-profiles}","5","1","-1"
"8","50","false","13","{breed random-profiles}","6","1","0"
"8","50","false","14","{breed random-profiles}","7","1","1"
"8","50","false","15","{breed attack-profiles}","4","3","9"
"8","50","false","16","{breed attack-profiles}","4","3.5","7"
"8","50","false","17","{breed random-profiles}","8","-1","0"
"8","50","false","18","{breed random-profiles}","3","1","5"
"8","50","false","19","{breed random-profiles}","9","1","1"
"8","50","false","20","{breed random-profiles}","4","-1","4"
"8","50","false","21","{breed random-profiles}","5","1","5"
"8","50","false","22","{breed attack-profiles}","5","4","11"
"8","50","false","23","{breed attack-profiles}","5","4","13"
"8","50","false","24","{breed attack-profiles}","6","0","11"
"8","50","false","25","{breed random-profiles}","10","-3","-2"
"8","50","false","26","{breed attack-profiles}","6","2","15"
"8","50","false","27","{breed attack-profiles}","7","2","13"
"8","50","false","28","{breed attack-profiles}","8","0","13"
"8","50","false","29","{breed attack-profiles}","7","0","15"
"8","50","false","30","{breed attack-profiles}","8","0","15"
"8","50","false","31","{breed random-profiles}","11","-1","-3"
"8","50","false","32","{breed attack-profiles}","9","1","14"
"8","50","false","33","{breed attack-profiles}","10","0","14"
"8","50","false","34","{breed attack-profiles}","11","0","14"
"8","50","false","35","{breed attack-profiles}","9","1","16"
"8","50","false","36","{breed attack-profiles}","12","0","14"
"8","50","false","37","{breed attack-profiles}","10","0","16"
"8","50","false","38","{breed random-profiles}","6","1","6"
"8","50","false","39","{breed random-profiles}","7","-3","3"
"8","50","false","40","{breed attack-profiles}","13","3","17"
"8","50","false","41","{breed attack-profiles}","14","0","17"
"8","50","false","42","{breed random-profiles}","8","-1","2"
"8","50","false","43","{breed random-profiles}","12","0","-3"
"8","50","false","44","{breed attack-profiles}","11","2.5","18.5"
"8","50","false","45","{breed random-profiles}","13","-1","-4"
"8","50","false","46","{breed attack-profiles}","15","2","19"
"8","50","false","47","{breed attack-profiles}","16","0","19"
"8","50","false","48","{breed random-profiles}","14","0","-4"
"8","50","false","49","{breed random-profiles}","9","-3","-1"
"8","50","false","50","{breed random-profiles}","15","0","-4"
"9","50","false","0","{breed random-profiles}","1","3","3"
"9","50","false","1","{breed random-profiles}","2","1","4"
"9","50","false","2","{breed random-profiles}","1","-1","-1"
"9","50","false","3","{breed random-profiles}","3","1","5"
"9","50","false","4","{breed attack-profiles}","1","1.5","1.5"
"9","50","false","5","{breed attack-profiles}","2","0","1.5"
"9","50","false","6","{breed random-profiles}","2","-1","-2"
"9","50","false","7","{breed random-profiles}","4","-3","2"
"9","50","false","8","{breed attack-profiles}","1","5","5"
"9","50","false","9","{breed attack-profiles}","2","0","5"
"9","50","false","10","{breed random-profiles}","5","1","3"
"9","50","false","11","{breed random-profiles}","3","1","-1"
"9","50","false","12","{breed random-profiles}","4","-1","-2"
"9","50","false","13","{breed attack-profiles}","3","5","6.5"
"9","50","false","14","{breed attack-profiles}","3","1.5","6.5"
"9","50","false","15","{breed attack-profiles}","4","0","6.5"
"9","50","false","16","{breed attack-profiles}","5","0","6.5"
"9","50","false","17","{breed random-profiles}","5","1","-1"
"9","50","false","18","{breed random-profiles}","6","-3","-4"
"9","50","false","19","{breed attack-profiles}","6","3","9.5"
"9","50","false","20","{breed random-profiles}","6","-1","2"
"9","50","false","21","{breed random-profiles}","7","3","-1"
"9","50","false","22","{breed random-profiles}","7","-3","-1"
"9","50","false","23","{breed random-profiles}","8","-1","-2"
"9","50","false","24","{breed random-profiles}","9","1","-1"
"9","50","false","25","{breed random-profiles}","10","-1","-2"
"9","50","false","26","{breed attack-profiles}","7","6","15.5"
"9","50","false","27","{breed attack-profiles}","8","0","15.5"
"9","50","false","28","{breed random-profiles}","11","-3","-5"
"9","50","false","29","{breed attack-profiles}","4","11","17.5"
"9","50","false","30","{breed attack-profiles}","9","2","17.5"
"9","50","false","31","{breed attack-profiles}","5","0","17.5"
"9","50","false","32","{breed random-profiles}","8","-3","-4"
"9","50","false","33","{breed attack-profiles}","10","2","19.5"
"9","50","false","34","{breed random-profiles}","9","1","-3"
"9","50","false","35","{breed random-profiles}","10","1","-2"
"9","50","false","36","{breed attack-profiles}","11","2","21.5"
"9","50","false","37","{breed attack-profiles}","6","2","19.5"
"9","50","false","38","{breed attack-profiles}","12","0","21.5"
"9","50","false","39","{breed attack-profiles}","7","0","19.5"
"9","50","false","40","{breed attack-profiles}","13","0","21.5"
"9","50","false","41","{breed random-profiles}","12","-2","-7"
"9","50","false","42","{breed attack-profiles}","14","1","22.5"
"9","50","false","43","{breed random-profiles}","11","-3","-5"
"9","50","false","44","{breed random-profiles}","13","0","-7"
"9","50","false","45","{breed attack-profiles}","15","2","24.5"
"9","50","false","46","{breed attack-profiles}","16","0","24.5"
"9","50","false","47","{breed random-profiles}","14","0","-7"
"9","50","false","48","{breed attack-profiles}","17","0","24.5"
"9","50","false","49","{breed random-profiles}","12","-2","-7"
"9","50","false","50","{breed random-profiles}","15","0","-7"
"10","50","false","0","{breed attack-profiles}","1","0","0"
"10","50","false","1","{breed attack-profiles}","1","0","0"
"10","50","false","2","{breed random-profiles}","1","-1","-1"
"10","50","false","3","{breed attack-profiles}","2","1.5","1.5"
"10","50","false","4","{breed random-profiles}","2","1","0"
"10","50","false","5","{breed random-profiles}","1","3","3"
"10","50","false","6","{breed attack-profiles}","3","1.5","3"
"10","50","false","7","{breed attack-profiles}","2","3","3"
"10","50","false","8","{breed attack-profiles}","4","0","3"
"10","50","false","9","{breed random-profiles}","2","1","4"
"10","50","false","10","{breed attack-profiles}","5","1","4"
"10","50","false","11","{breed attack-profiles}","3","1","4"
"10","50","false","12","{breed random-profiles}","3","1","1"
"10","50","false","13","{breed random-profiles}","4","-1","0"
"10","50","false","14","{breed random-profiles}","3","-1","3"
"10","50","false","15","{breed attack-profiles}","4","2","6"
"10","50","false","16","{breed attack-profiles}","5","0","6"
"10","50","false","17","{breed random-profiles}","4","-1","2"
"10","50","false","18","{breed random-profiles}","5","1","3"
"10","50","false","19","{breed attack-profiles}","6","2.5","8.5"
"10","50","false","20","{breed random-profiles}","6","1","4"
"10","50","false","21","{breed attack-profiles}","6","5.5","9.5"
"10","50","false","22","{breed random-profiles}","7","-1","3"
"10","50","false","23","{breed attack-profiles}","7","1.5","11"
"10","50","false","24","{breed random-profiles}","8","-3","0"
"10","50","false","25","{breed random-profiles}","5","-5","-5"
"10","50","false","26","{breed attack-profiles}","8","2.5","13.5"
"10","50","false","27","{breed attack-profiles}","9","0","13.5"
"10","50","false","28","{breed random-profiles}","6","-1","-6"
"10","50","false","29","{breed attack-profiles}","7","6.5","15"
"10","50","false","30","{breed random-profiles}","9","-3","-3"
